Country Name,year,population,renewables_production,solar_electricity_generation_twh,wind_electricity_generation_twh,hydro_electricity_generation_twh,other_renewables_electricity_generation_twh,co2_per_capita,gdp_per_capita,renewables_production_per_capita,solar_per_capita,wind_per_capita,hydro_per_capita,other_renewables_per_capita,log_gdp_per_capita,log_renewables_production_per_capita,log_hydro_per_capita
Kazakhstan,2007,16257214.0,8.171407,0.0,0.0,8.171407,0.0,13.947366,16581.2240528671,5.026326774070884e-07,0.0,0.0,5.026326774070884e-07,0.0,9.716086560396912,5.026325510873264e-07,5.026325510873264e-07
Kuwait,2007,2507887.0,0.0,0.0,0.0,0.0,0.0,30.767641,91434.9044722981,0.0,0.0,0.0,0.0,0.0,11.42339350823004,0.0,0.0
Sri Lanka,2007,20492545.0,3.965855207,0.00597646,0.002305747,3.956473,0.0011,0.5929932,6820.39310011847,1.935267292081096e-07,2.916406917735206e-10,1.1251638095707487e-10,1.9306889407830995e-07,5.3678057069046335e-11,8.82781899685741,1.9352671048181457e-07,1.930688754405134e-07
Lithuania,2007,3231294.0,0.5807,0.0,0.1061,0.4206,0.054,4.8025327,19113.9861386164,1.7971128594303086e-07,0.0,3.2835142825134454e-08,1.3016457184025966e-07,1.671157127763676e-08,9.858227920972855,1.7971126979495965e-07,1.3016456336885252e-07
Luxembourg,2007,479993.0,0.264556,0.020901,0.064286,0.116702,0.062667,23.54102,85129.1888169612,5.511663711762464e-07,4.3544385022281575e-08,1.3393111982883084e-07,2.4313271235205513e-07,1.3055815397307878e-07,11.351936996859447,5.511662192841178e-07,2.43132682795302e-07
Latvia,2007,2200325.0,2.8280000000000003,0.0,0.053,2.733,0.042,3.9247465,17281.0422640276,1.2852646768091079e-06,0.0,2.4087350732278186e-08,1.2420892368172884e-06,1.9088089259541206e-08,9.757423221950235,1.285263850857171e-06,1.242088465425091e-06
Morocco,2007,31186468.0,1.18100101,0.00010101,0.2789,0.902,0.0,1.5683981,6057.935546875,3.786902094844469e-08,3.238904771133429e-12,8.942981295605517e-09,2.8922800748068042e-08,0.0,8.709289411303825,3.786902023141333e-08,2.892280032980385e-08
Mexico,2007,108774360.0,35.846587,0.009,0.248,27.339674,8.249913,4.3539257,15031.8619592978,3.295499693126211e-07,8.274008691018728e-11,2.2799490615251607e-09,2.513430003173542e-07,7.584427984683155e-08,9.61799388107372,3.295499150110419e-07,2.513429687307075e-07
North Macedonia,2007,1982933.0,1.01,0.0,0.0,1.01,0.0,4.329355,9639.0153546246,5.093465084296848e-07,0.0,0.0,5.093465084296848e-07,0.0,9.173677980406705,5.093463787127959e-07,5.093463787127959e-07
Malaysia,2007,26998389.0,6.716773,0.0,0.0,5.957,0.759773,6.4985785,18616.8070764804,2.487842144951686e-07,0.0,0.0,2.206427946497104e-07,2.814141984545819e-08,9.83187377141845,2.48784183548381e-07,2.2064277030809255e-07
North America,2007,334183103.0,771.6092669,1.1408479,38.181755,640.3523,91.934364,14.141435,47221.8053966358,2.308941595111109e-06,3.413840765013185e-09,1.1425399625905084e-07,1.916171985511787e-06,2.7510177257525797e-07,10.762632220069897,2.3089389295095675e-06,1.9161701496565933e-06
Netherlands,2007,16381696.0,7.605994,0.035712,3.437,0.107,4.026282,10.454888,44205.0449836126,4.6429832417840007e-07,2.1799940616649218e-09,2.0980733618790142e-07,6.531680236283227e-09,2.457793136925505e-07,10.696616823049528,4.642982163919665e-07,6.531680214951804e-09
Norway,2007,4709153.0,134.9411,0.0071,0.892,133.656,0.386,9.6811,56181.3045666857,2.865506811946862e-05,1.5077021281746422e-09,1.894183518777156e-07,2.8382174034269008e-05,8.196803119371997e-08,10.936357120939812,2.8654657570847e-05,2.838177126798846e-05
New Zealand,2007,4223800.0,28.832157135,0.003405895,0.92987984,23.6405,4.2583714,8.621058,29353.5006283723,6.826117982622283e-06,8.063580188455893e-10,2.201524314598229e-07,5.596974288555329e-06,1.0081849045882854e-06,10.287201156886116,6.826094684784949e-06,5.5969586255531795e-06
Oman,2007,2570174.0,0.0,0.0,0.0,0.0,0.0,17.536497,48626.9220412508,0.0,0.0,0.0,0.0,0.0,10.791953172508544,0.0,0.0
Pakistan,2007,184493231.0,31.678938,0.000202,0.0,31.678736,0.0,0.8546526,3672.18527453313,1.71707860653164e-07,1.0948911182546313e-12,0.0,1.7170676576204578e-07,0.0,8.208814486838031,1.71707845911371e-07,1.7170675102044077e-07
Peru,2007,28530699.0,19.967,0.0,0.0012,19.5488,0.417,1.2024245,7982.05008365159,6.998426501923419e-07,0.0,4.205995794214505e-11,6.851847548495044e-07,1.4615835384895406e-08,8.985075833414367,6.998424053025887e-07,6.851845201105375e-07
Philippines,2007,91075184.0,18.837272,0.001309,0.057842,8.563433,10.214688,0.77347296,4923.19718570605,2.0683210478059532e-07,1.4372740657872292e-11,6.351016540356372e-10,9.402597528652811e-08,1.1215665509937373e-07,8.501916532340477,2.068320833908385e-07,9.402597086608638e-08
Poland,2007,38120560.0,5.429499999999999,0.0,0.522,2.352,2.5555,8.835377,16833.8522564382,1.424297019770958e-07,0.0,1.3693397998350498e-08,6.169898868222293e-08,6.70373152965224e-08,9.731206555580318,1.4242969183398674e-07,6.169898677884041e-08
Portugal,2007,10542964.0,16.171,0.024,4.037,10.027,2.083,5.914588,25738.9369093531,1.533819142320888e-06,2.2763996917754817e-09,3.829093981540675e-07,9.510608212263647e-07,1.9757252324868036e-07,10.15579903007303,1.5338179660215102e-06,9.510603689683087e-07
Qatar,2007,1208595.0,0.0,0.0,0.0,0.0,0.0,49.13586,124055.578653514,0.0,0.0,0.0,0.0,0.0,11.728493019987175,0.0,0.0
Romania,2007,20882982.0,16.003999999999998,0.0,0.003,15.966,0.035,5.1934915,13703.2035735635,7.663656464388083e-07,0.0,1.4365764429620253e-10,7.645459829443898e-07,1.676005850122363e-09,9.525457894940578,7.663653527808063e-07,7.645456906792588e-07
Russian Federation,2007,142805114.0,177.53609999999998,0.0,0.0066,177.045,0.4845,11.287254,16648.2421875,1.2432054779214699e-06,0.0,4.621683226274375e-11,1.2397665254481012e-06,3.392735641105962e-09,9.72011998010852,1.2432047051421802e-06,1.2397657569382176e-06
Saudi Arabia,2007,22368313.0,0.0,0.0,0.0,0.0,0.0,18.934502,55081.4252350894,0.0,0.0,0.0,0.0,0.0,10.916585983011402,0.0,0.0
Singapore,2007,4588599.0,0.4936092,0.0,0.0,0.0,0.4936092,8.941658,68804.9832142866,1.0757296508149874e-07,0.0,0.0,0.0,1.0757296508149874e-07,11.139045985464104,1.0757295929552775e-07,0.0
Slovenia,2007,2018122.0,3.37,0.0,0.0,3.266,0.104,8.610745,27469.0412988567,1.6698693141445364e-06,0.0,0.0,1.6183362551917078e-06,5.153305895282842e-08,10.220851282504889,1.6698679199143254e-06,1.618334945687003e-06
Sweden,2007,9148092.0,77.44031700000001,0.003,1.431704,66.16978,9.835833,5.7928085,40814.2916498067,8.465187822772225e-06,3.279372354366353e-10,1.5650301724119085e-07,7.233178240883455e-06,1.0751786274121423e-06,10.616812085512423,8.46515199327199e-06,7.233152081575865e-06
Thailand,2007,67102394.0,10.4181438,0.03876,0.000394,7.961357,2.4176328,3.3394146,11723.0995586881,1.5525740855087822e-07,5.776246969668475e-10,5.871623596618624e-12,1.1864490259468238e-07,3.6029009635632374e-08,9.369401793665087,1.5525739649844803e-07,1.1864489555637648e-07
Turkmenistan,2007,5244046.0,0.003154,0.0,0.0,0.003154,0.0,9.378899,6901.01756875261,6.014439995377615e-10,0.0,0.0,6.014439995377615e-10,0.0,8.839569049112926,6.01443999356894e-10,6.01443999356894e-10
Trinidad and Tobago,2007,1303188.0,0.022285,0.003285,0.0,0.0,0.019,33.385113,29354.5290103817,1.7100372317731595e-08,2.5207414432913747e-09,0.0,0.0,1.4579630874440219e-08,10.287236189469674,1.710037217152023e-08,0.0
Turkey,2007,70158112.0,36.456842,0.0,0.3511,35.8508,0.254942,4.433794,14866.4277095189,5.196382992746442e-07,0.0,5.004410608997004e-09,5.110000679607798e-07,3.6338207048673148e-09,9.606928039253065,5.196381642627099e-07,5.109999374002895e-07
Ukraine,2007,47062798.0,10.469,0.0,0.045,10.143,0.281,7.1568184,8900.4443359375,2.224474626434238e-07,0.0,9.561692443360464e-10,2.1552054767334488e-07,5.970745725742868e-09,9.093968827490253,2.2244743790199065e-07,2.15520524448795e-07
United States,2007,301231207.0,352.8069355,1.0954105,34.797905,243.04407,73.86955,20.308899,48050.227412195,1.1712164188221043e-06,3.6364442811531145e-09,1.155189243058738e-07,8.068356277575185e-07,2.452254224775589e-07,10.780022958550749,1.17121573294869e-06,8.068353022658285e-07
Uzbekistan,2007,27076008.0,6.4571,0.0,0.0,6.4571,0.0,4.573087,4386.12933662952,2.3848050273880847e-07,0.0,0.0,2.3848050273880847e-07,0.0,8.386430382525461,2.384804743023379e-07,2.384804743023379e-07
World,2007,6744171461.5,3546.967033,7.807503,171.50429,3072.41,295.24524,4.666746,11720.4199512224,5.25930731928797e-07,1.1576667415071174e-09,2.543000144332852e-08,4.555652265870257e-07,4.37778371569357e-08,9.369173212039824,5.259305936272782e-07,4.555651228172194e-07
South Africa,2007,50528584.0,3.32822,0.0201,0.012,2.86562,0.4305,9.203606,12046.6051070681,6.586806390616448e-08,3.977946423355145e-10,2.3748933870776984e-10,5.671284989897995e-08,8.519930026141244e-09,9.396621172864736,6.586806173686366e-08,5.671284829080634e-08
United Arab Emirates,2008,6302664.0,0.0,0.0,0.0,0.0,0.0,24.38407,93017.0906503924,0.0,0.0,0.0,0.0,0.0,11.440549276340722,0.0,0.0
Argentina,2008,40424148.0,32.44777088,0.0001437,0.04195108,31.199696,1.2059801,4.634423,17276.7570884025,8.026828637179936e-07,3.5548059046290844e-12,1.0377727688905156e-09,7.718083755284094e-07,2.9833160614788965e-08,9.757175235808687,8.02682541568276e-07,7.718080776844784e-07
Australia,2008,21249199.0,19.1089,0.1392,3.45845,11.81515,3.6961,18.943853,37532.9990434133,8.992762503659549e-07,6.550835163245447e-09,1.627567232063665e-07,5.560280178090477e-07,1.7394067418729525e-07,10.533002442365346,8.992758460173101e-07,5.560278632255267e-07
Austria,2008,8321496.0,44.54885331,0.03011991,2.0112574,38.32949,4.177986,8.829531,41046.7900352112,5.35346688984769e-06,3.619530670927439e-09,2.4169420979112407e-07,4.606081646857729e-06,5.020715025279108e-07,10.622492277504723,5.353452560094963e-06,4.606071038896234e-06
Azerbaijan,2008,8763400.0,2.232,0.0,0.0,2.232,0.0,3.6942854,12972.4427129521,2.546956660656823e-07,0.0,0.0,2.546956660656823e-07,0.0,9.470659678707706,2.5469563363074664e-07,2.5469563363074664e-07
Belgium,2008,10709973.0,4.418,0.042,0.637,0.41,3.329,11.221604,37883.3319417819,4.125127112832124e-07,3.921578513783368e-09,5.947727412571442e-08,3.828207596788526e-08,3.1083178267582937e-07,10.542292900364988,4.125126261998673e-07,3.8282075235126604e-08
Bangladesh,2008,149474264.0,0.968114,0.015214,0.0029,0.95,0.0,0.3033399,2554.85788234607,6.476793891422004e-09,1.0178340801196385e-10,1.9401333195392083e-11,6.355609150214648e-09,0.0,7.846143212365555,6.476793870447575e-09,6.355609130017764e-09
Bulgaria,2008,7492561.0,2.930167,0.000167,0.121758,2.79271,0.015532,7.180506,14346.8764421859,3.910768294045254e-07,2.2288774158795637e-11,1.6250518347464905e-08,3.7273103282042014e-07,2.0729894624815203e-09,9.57135722711425,3.9107675293400206e-07,3.72730963356226e-07
Belarus,2008,9527985.0,0.073,0.0,0.001,0.039,0.033,6.5940113,13886.1314048183,7.661640945068658e-09,0.0,1.0495398554888573e-10,4.093205436406543e-09,3.4634815231132293e-09,9.538717892088421,7.661640915718289e-09,4.093205428029377e-09
Brazil,2008,190367302.0,390.525657,0.0,1.183,369.5564,19.786257,2.1675894,13445.2454699613,2.051432430344577e-06,0.0,6.214302496129298e-09,1.941280861352965e-06,1.039372664954825e-07,9.506455198846377,2.0514303261599466e-06,1.941278977069712e-06
Canada,2008,33247298.0,389.2902101,0.035,3.7885141,377.48773,7.978966,17.213346,40376.0882836384,1.1708927748053391e-05,1.0527171260654024e-09,1.1394953358315013e-07,1.135393709287293e-05,2.3998840447124456e-07,10.60601778138279,1.1708859199093976e-05,1.1353872637417058e-05
Switzerland,2008,7647675.0,37.324383,0.037,0.019,36.039383,1.229,5.849308,53808.7841127066,4.880487599172297e-06,4.838071701530204e-09,2.4844151980830773e-09,4.7124626765651e-06,1.6070243570758435e-07,10.893210590446177,4.880475689631444e-06,4.712451572947745e-06
Chile,2008,16838988.0,27.89249044,0.0,0.03812314,24.266146,3.5882213,4.189846,16375.9648536535,1.6564232031046047e-06,0.0,2.2639804719856087e-09,1.4410691426349373e-06,2.1309007999768155e-07,9.70363104436791,1.6564218312372059e-06,1.4410681042957979e-06
China,2008,1324655000.0,665.0780000000001,0.152,13.1,636.96,14.866,5.6240664,7583.34889620177,5.020763897014695e-07,1.14746858616017e-10,9.889367420196202e-09,4.808497306845934e-07,1.1222544738063873e-08,8.93384204712271,5.020762636611611e-07,4.808496150763987e-07
Colombia,2008,43758808.0,46.724147518,0.0,0.053918168,46.16088,0.50934935,1.5302994,10307.0649877196,1.0677655460358976e-06,0.0,1.2321672016294412e-09,1.0548934513938313e-06,1.1639927440436678e-08,9.240681876342952,1.0677649759746728e-06,1.0548928949941256e-06
Cyprus,2008,1091026.0,0.015356,0.003,0.000356,0.0,0.012,7.989783,34830.15234375,1.4074824981256176e-08,2.749705323246192e-09,3.262983650252148e-10,0.0,1.0998821292984768e-08,10.458267447617523,1.4074824882205827e-08,0.0
Czechia,2008,10384603.0,3.731012,0.012937,0.244661,2.024335,1.449079,11.845438,27937.841568102,3.5928306551535965e-07,1.2457866709011408e-09,2.35599762456013e-08,1.949361954424257e-07,1.395411071564315e-07,10.237773170537732,3.5928300097321455e-07,1.9493617644236803e-07
Germany,2008,82110097.0,94.369205,4.508,41.385,20.443,28.033205,10.560963,38443.5386278958,1.1493008588212968e-06,5.490189592639258e-08,5.040184034857492e-07,2.489705985854578e-07,3.4140996082369745e-07,10.556971926559202,1.1493001983755708e-06,2.489705675922834e-07
Denmark,2008,5493621.0,10.096793622,0.002622222,6.9278,0.0258,3.1405714,9.328067,41467.3861879777,1.8379123026506562e-06,4.773212422189299e-10,1.26106260333576e-06,4.696356009997778e-09,5.716760220626796e-07,10.632686637315084,1.8379106136919093e-06,4.696355998969898e-09
Algeria,2008,34816961.0,0.283,0.0,0.0,0.283,0.0,3.1906164,13666.2181958374,8.128222333936611e-09,0.0,0.0,8.128222333936611e-09,0.0,9.522755411997043,8.128222300902613e-09,8.128222300902613e-09
Ecuador,2008,14575202.0,11.504366608,2.6687e-05,0.002682461,11.293333,0.20832446,2.07987,8662.60736268137,7.893109548670406e-07,1.8309866305798027e-12,1.8404280091624116e-10,7.748320057588224e-07,1.429307532067137e-08,9.066886469403851,7.893106433613129e-07,7.748317055766589e-07
Spain,2008,45954106.0,62.31099999999999,2.578,32.946,23.532,3.255,7.2648177,33349.942580613,1.3559397717366103e-06,5.6099448436664174e-08,7.169326719140178e-07,5.120761135033288e-07,7.083153788259965e-08,10.414841314231117,1.355938852451109e-06,5.120759823924006e-07
Estonia,2008,1337090.0,0.199,0.0,0.133,0.028,0.038,13.324143,22803.5194742273,1.488306695884346e-07,0.0,9.946974399629046e-08,2.0940998736061147e-08,2.8419926856082987e-08,10.034714017852867,1.4883065851315159e-07,2.0940998516798437e-08
Finland,2008,5313399.0,27.781233,0.003944,0.26052,17.112131,10.404638,11.033562,40081.2212482066,5.2285237754589855e-06,7.422743897079815e-10,4.903076166499071e-08,3.220562016893518e-06,1.9581887225107695e-06,10.598688154587531,5.228510106776195e-06,3.2205568308948005e-06
France,2008,64375116.0,73.82600000000001,0.042,5.694,63.654,4.436,6.197721,35053.2627069116,1.1468095840013711e-06,6.524260088323569e-10,8.84503260545581e-08,9.887982182432107e-07,6.890861369476988e-08,10.464652502954088,1.146808926415763e-06,9.887977293825748e-07
United Kingdom,2008,61806995.0,21.904712,0.017,7.097248,5.141186,9.649278,8.785372,36744.7913584035,3.5440506369869624e-07,2.750497738969513e-10,1.148292033935641e-07,8.318129687424539e-08,1.561195136569898e-07,10.5117789772232,3.5440500089723646e-07,8.318129341468151e-08
Greece,2008,11077841.0,5.75088,0.005236,2.242,3.312288,0.191356,10.028189,30440.9709059081,5.191336470707605e-07,4.726552764207394e-10,2.023860064429522e-07,2.9900122235009513e-07,1.72737630012924e-08,10.323577557117064,5.191335123209354e-07,2.990011776492386e-07
Croatia,2008,4309705.0,5.841,0.0,0.0399,5.78,0.0211,5.4513054,21019.7988078246,1.3553131826888385e-06,0.0,9.258174283390625e-09,1.3411590816540808e-06,4.895926751366973e-09,9.953267645984068,1.3553122642527567e-06,1.3411581823010437e-06
Hungary,2008,10038188.0,2.357,0.001,0.205,0.213,1.938,5.708958,20721.5024106144,2.348033330318181e-07,9.961957277548498e-11,2.0422012418974418e-08,2.12189690011783e-08,1.9306273203888987e-07,9.938975461794033,2.3480330546551984e-07,2.121896877605598e-08
Indonesia,2008,240157903.0,19.865215,0.0001,0.00027,11.52825,8.336595,1.5228248,7569.25304679095,8.271730703777838e-08,4.1639270975812943e-13,1.1242603163469495e-12,4.8002792562691554e-08,3.471297382206073e-08,8.931981773454172,8.271730361670214e-08,4.800279141055754e-08
India,2008,1207930964.0,138.91222,0.063,14.3782,115.16902,9.302,1.2330486,3633.36783234868,1.1500013174593973e-07,5.215529850429432e-11,1.1903163697689597e-08,9.534404153249275e-08,7.700771217253107e-09,8.198190463522435,1.150001251334251e-07,9.534403698724992e-08
Ireland,2008,4489544.0,3.5876915,0.0,2.410447,0.968323,0.2089215,10.557134,44169.0943411644,7.991215811672633e-07,0.0,5.369024114698508e-07,2.1568404274465293e-07,4.6535126952759567e-08,10.695803240453458,7.991212618697827e-07,2.1568401948485312e-07
Iraq,2008,28971036.0,2.932036,0.0,0.0,2.932036,0.0,3.242491,11657.3168700586,1.0120576979021392e-07,0.0,0.0,1.0120576979021392e-07,0.0,9.363775098718065,1.0120576466891035e-07,1.0120576466891035e-07
Iceland,2008,317414.0,16.46537,0.0,0.0,12.427433,4.037937,12.00739,43728.1140564123,5.1873483841292447e-05,0.0,0.0,3.915212624521918e-05,1.2721357596073267e-05,10.685769384801153,5.187213845865578e-05,3.915135982072912e-05
Israel,2008,7308800.0,0.032,0.0,0.009,0.016,0.007,9.598234,27997.6148169285,4.378283712784588e-09,0.0,1.2313922942206654e-09,2.189141856392294e-09,9.577495621716287e-10,10.239910317109638,4.378283703199904e-09,2.1891418539961227e-09
Italy,2008,58826731.0,58.163,0.193,4.861,41.623,11.486,8.027417,35653.8378718715,9.887171870896582e-07,3.280821434731772e-09,8.263250256078312e-08,7.075524900406245e-07,1.9525137305351883e-07,10.481640121316222,9.887166983091424e-07,7.075522397254795e-07
Japan,2008,128063000.0,101.9963463,2.5939713,2.945,75.164375,21.293,9.614815,35273.791152156,7.964544505438729e-07,2.0255431311151545e-08,2.299649391315212e-08,5.869327987006396e-07,1.6626972661892973e-07,10.470923856140937,7.964541333741955e-07,5.86932626455652e-07
Kazakhstan,2008,16426525.0,7.459829,0.0,0.0,7.459829,0.0,13.808861,17278.4721678366,4.541331170165327e-07,0.0,0.0,4.541331170165327e-07,0.0,9.757274496048723,4.541330138981199e-07,4.541330138981199e-07
Kuwait,2008,2651421.0,0.0,0.0,0.0,0.0,0.0,31.787981,90337.3568788994,0.0,0.0,0.0,0.0,0.0,11.411317420853011,0.0,0.0
Sri Lanka,2008,20629378.0,4.154529879,0.006375132,0.003241747,4.139193,0.00572,0.58108026,7316.58626497874,2.0138900353660688e-07,3.090317119595172e-10,1.5714225605832616e-10,2.006455550913847e-07,2.772744772043054e-10,8.898035807355964,2.0138898325784424e-07,2.00645534962068e-07
Lithuania,2008,3198231.0,0.602,0.0,0.1311,0.4019,0.069,4.6766033,20735.7079776096,1.882290553746743e-07,0.0,4.0991410564152495e-08,1.2566321819780996e-07,2.1574426612711842e-08,9.939660741007897,1.882290376595879e-07,1.256632103021884e-07
Luxembourg,2008,488650.0,0.282382,0.020031,0.060589,0.132114,0.069648,22.843689,90970.7211980147,5.778819195743375e-07,4.099253044101095e-08,1.2399263276373682e-07,2.703652921313824e-07,1.425314642382073e-07,11.418303981138543,5.778817526006453e-07,2.703652555826934e-07
Latvia,2008,2177322.0,3.212,0.0,0.058,3.109,0.045,3.7646215,18634.7309608539,1.475206698871366e-06,0.0,2.6638228061811713e-08,1.4279008800719416e-06,2.0667590737612535e-08,9.832836036303927,1.4752056107550336e-06,1.4278998606224503e-06
Morocco,2008,31606767.0,1.21410101,0.00010101,0.2982,0.9158,0.0,1.6252584,6437.0634765625,3.841269213013783e-08,3.195834613518048e-12,9.434688464024176e-09,2.897480783150013e-08,0.0,8.76998307148124,3.841269139237039e-08,2.8974807411730392e-08
Mexico,2008,110374288.0,47.394065,0.019,0.255,39.223907,7.896158,4.2852507,15680.5761896881,4.293940722861107e-07,1.7214154079073198e-10,2.310320679033508e-09,3.55371778253283e-07,7.15398318130034e-08,9.660241811153908,4.293939800965024e-07,3.5537171510874756e-07
